# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
1655          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174248e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1655          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410777e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1655          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.153969e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1655          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.786586e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1655          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1655          	p             	-1.298881e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359728e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1655          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1656          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861488e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1656          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174267e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1656          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410786e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1656          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.153734e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1656          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.786064e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1656          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1656          	p             	-1.298656e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359763e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1656          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1657          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861432e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1657          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174312e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1657          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410805e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1657          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.153501e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1657          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.785548e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1657          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1657          	p             	-1.298421e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359778e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1657          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1658          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861376e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1658          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174318e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1658          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410808e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1658          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.153270e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1658          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.785033e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1658          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1658          	p             	-1.298203e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359805e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1658          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1659          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861320e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1659          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174346e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1659          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410821e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1659          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.153041e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1659          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.784525e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1659          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1659          	p             	-1.297964e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359824e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1659          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1660          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861263e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1660          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174360e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1660          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410826e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1660          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.152808e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1660          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.784007e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1660          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1660          	p             	-1.297746e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359850e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1660          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1661          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861207e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1661          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174388e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1661          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410839e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1661          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.152579e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1661          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.783499e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1661          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1661          	p             	-1.297506e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359872e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1661          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1662          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861151e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1662          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174406e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1662          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410847e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1662          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.152346e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1662          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.782980e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1662          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1662          	p             	-1.297288e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359899e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1662          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1663          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861094e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1663          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174435e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1663          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410860e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1663          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.152117e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1663          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.782473e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1663          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1663          	p             	-1.297048e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359921e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1663          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1664          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861038e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1664          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174454e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1664          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410868e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1664          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.151884e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1664          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.781954e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1664          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1664          	p             	-1.296831e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359948e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1664          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1665          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860982e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1665          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174483e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1665          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410881e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1665          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.151656e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1665          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.781447e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1665          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1665          	p             	-1.296592e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359968e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1665          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1666          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860925e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1666          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174499e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1666          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410889e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1666          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.151423e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1666          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.780930e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1666          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1666          	p             	-1.296375e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359995e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1666          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1667          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860869e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1667          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174527e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1667          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410901e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1667          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.151196e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1667          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.780425e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1667          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1667          	p             	-1.296138e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.360014e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1667          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1668          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860813e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1668          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174542e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1668          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410907e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1668          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.150964e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1668          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.779909e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1668          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1668          	p             	-1.295921e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.360040e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1668          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1669          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860756e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1669          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174569e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1669          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410920e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1669          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.150737e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1669          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.779404e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1669          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1669          	p             	-1.295684e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.360060e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1669          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1670          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860700e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1670          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174583e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1670          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410926e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1670          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.150505e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1670          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.778890e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1670          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1670          	p             	-1.295468e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.360086e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1670          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1671          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860643e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1671          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174611e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1671          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410938e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1671          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.150278e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1671          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.778386e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1671          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1671          	p             	-1.295232e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.360105e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1671          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1672          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860587e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1672          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174625e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1672          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410945e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1672          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.150047e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1672          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.777872e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1672          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1672          	p             	-1.295016e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.360132e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1672          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1673          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.860530e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1673          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174653e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1673          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410957e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1673          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.149820e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1673          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.777368e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1673          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1673          	p             	-1.294780e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.360151e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
